wav_filename,wav_filesize,transcript
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/FTBR0/SX21_rif.wav,69676, alfalfa is healthy for you
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/FTBR0/SX201_rif.wav,95686, approach your interview with statuesque composure
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/FTBR0/SI921_rif.wav,133370, differences were related to social economic and educational backgrounds
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/FTBR0/SX111_rif.wav,80122, his sudden departure shocked the cast
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/FTBR0/SX381_rif.wav,79508, we welcome many new students each year
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/FTBR0/SA1_rif.wav,110228, she had your dark suit in greasy wash water all year
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/FTBR0/SA2_rif.wav,89748, don't ask me to carry an oily rag like that
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/FTBR0/SX291_rif.wav,78892, the avalanche triggered a minor earthquake
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/FTBR0/SI2181_rif.wav,78688, part collie part wirehaired terrier
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/FVFB0/SX42_rif.wav,61280, biblical scholars argue history
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/FVFB0/SI1032_rif.wav,90362, it was the story of the rhinoceros fight all over again
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/FVFB0/SI1510_rif.wav,129478, a flash illumined the trees as a crooked bolt twigged in several directions
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/FVFB0/SX402_rif.wav,73158, we'll serve rhubarb pie after rachel's talk
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/FVFB0/SX312_rif.wav,121492, those answers will be straightforward if you think them through carefully first
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/FVFB0/SI2292_rif.wav,56160, is it anything like cookedover oatmeal
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/FVFB0/SX132_rif.wav,79712, publicity and notoriety go hand in hand
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/FVFB0/SX222_rif.wav,81146, you always come up with pathological examples
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/FVFB0/SA1_rif.wav,88928, she had your dark suit in greasy wash water all year
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/FVFB0/SA2_rif.wav,75412, don't ask me to carry an oily rag like that
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/MPGR0/SI1410_rif.wav,131322, we will achieve a more vivid sense of what it is by realizing what it is not
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/MPGR0/SI780_rif.wav,73772, the side ones are halfinch narrower
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/MPGR0/SX150_rif.wav,54726, vietnamese cuisine is exquisite
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/MPGR0/SX330_rif.wav,97734, count the number of teaspoons of soysauce that you add
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/MPGR0/SA1_rif.wav,95892, she had your dark suit in greasy wash water all year
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/MPGR0/SX240_rif.wav,84422, it's not easy to create illuminating examples
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/MPGR0/SX60_rif.wav,99168, the legislature met to judge the state of public education
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/MPGR0/SA2_rif.wav,70292, don't ask me to carry an oily rag like that
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/MPGR0/SI2040_rif.wav,54726, his comrades were all dead
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/MPGR0/SX420_rif.wav,118624, seamstresses attach zippers with a thimble needle and thread
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/MMGG0/SX89_rif.wav,75616, it's hard to tell an original from a forgery
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/MMGG0/SX269_rif.wav,67834, do atypical farmers grow oats
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/MMGG0/SI2339_rif.wav,74182, gosh the house does look like a morgue though
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/MMGG0/SX449_rif.wav,136852, ralph prepared red snapper with fresh lemon sauce for dinner
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/MMGG0/SI1709_rif.wav,66400, those lovely whorls he chortled
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/MMGG0/SA1_rif.wav,109408, she had your dark suit in greasy wash water all year
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/MMGG0/SI1079_rif.wav,148320, boys and men go along the riverbank or to the alcoves in the top arcade
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/MMGG0/SX179_rif.wav,96710, we could barely see the fjords through the snow flurries
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/MMGG0/SA2_rif.wav,94252, don't ask me to carry an oily rag like that
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/MMGG0/SX359_rif.wav,108384, the system may break down soon so save your files frequently
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/FSAH0/SX164_rif.wav,93844, curiosity and mediocrity seldom coexist
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/FSAH0/SX327_rif.wav,159994, al received a joint appointment in the biology and engineering departments
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/FSAH0/SX74_rif.wav,85036, an official deadline cannot be postponed
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/FSAH0/SX434_rif.wav,84422, each stag surely finds a big fawn
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/FSAH0/SX344_rif.wav,65786, i know i didn't meet her early enough
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/FSAH0/SI614_rif.wav,149958, this big flexible voice with uncommon range has been superbly disciplined
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/FSAH0/SI1244_rif.wav,113300, the sculptor looked at him bugeyed and amazed angry
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/FSAH0/SI1874_rif.wav,82988, he might say or do something foolish
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/FSAH0/SA1_rif.wav,115552, she had your dark suit in greasy wash water all year
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/FSAH0/SA2_rif.wav,84422, don't ask me to carry an oily rag like that
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/MRAI0/SI792_rif.wav,156922, but fenced or unfenced no poolside is the place for running or horseplay
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/MRAI0/SI1954_rif.wav,48172, honey he whispered
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/MRAI0/SI2052_rif.wav,143200, the entire length of the street could be raked with rifle fire from this barn
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/MRAI0/SX342_rif.wav,106746, take charge of choosing her bride's maids' gowns
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/MRAI0/SX432_rif.wav,140538, coffee is grown on steep junglelike slopes in temperate zones
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/MRAI0/SX162_rif.wav,100602, her auburn hair reminded him of autumn leaves
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/MRAI0/SX72_rif.wav,71520, spring street is straight ahead
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/MRAI0/SA1_rif.wav,122924, she had your dark suit in greasy wash water all year
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/MRAI0/SX252_rif.wav,81146, the gorgeous butterfly ate a lot of nectar
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/MRAI0/SA2_rif.wav,97940, don't ask me to carry an oily rag like that
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/MWAR0/SI2305_rif.wav,73978, as you can count on me to do the same
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/MWAR0/SX235_rif.wav,87494, i itemize all accounts in my agency
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/MWAR0/SX325_rif.wav,71930, the full moon shone brightly that night
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/MWAR0/SI1675_rif.wav,87904, the body was heavier than he had anticipated
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/MWAR0/SX145_rif.wav,87904, too much curiosity can get you into trouble
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/MWAR0/SX55_rif.wav,105926, the lack of heat compounded the tenant's grievances
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/MWAR0/SA1_rif.wav,114324, she had your dark suit in greasy wash water all year
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/MWAR0/SX415_rif.wav,77664, move the garbage nearer to the large window
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/MWAR0/SA2_rif.wav,96300, don't ask me to carry an oily rag like that
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/MWAR0/SI1045_rif.wav,152620, it offered to surrender its right to exclusive trade but asked an indemnity
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/MTRR0/SI2178_rif.wav,86676, her cough sounded like cloth ripping
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/MTRR0/SX198_rif.wav,82170, norwegian sweaters are made of lamb's wool
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/MTRR0/SI918_rif.wav,132140, we know that actors can learn to portray a wide variety of character roles
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/MTRR0/SX378_rif.wav,111046, i just saw jim near the new archeological museum
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/MTRR0/SX108_rif.wav,89542, his scalp was blistered from today's hot sun
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/MTRR0/SX18_rif.wav,88928, alimony harms a divorced man's wealth
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/MTRR0/SA1_rif.wav,117804, she had your dark suit in greasy wash water all year
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/MTRR0/SI1548_rif.wav,75412, y'all wanna walk  walk he said
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/MTRR0/SA2_rif.wav,89132, don't ask me to carry an oily rag like that
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/MTRR0/SX288_rif.wav,106540, brush fires are common in the dry underbrush of nevada
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/FETB0/SX158_rif.wav,71724, the drunkard is a social outcast
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/FETB0/SI518_rif.wav,111456, higher toll rates also are helping boost revenues
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/FETB0/SI1148_rif.wav,82170, change involves the displacement of form
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/FETB0/SX248_rif.wav,84422, reading in poor light gives you eyestrain
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/FETB0/SA1_rif.wav,102854, she had your dark suit in greasy wash water all year
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/FETB0/SX338_rif.wav,102036, the dark murky lagoon wound around for miles
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/FETB0/SX428_rif.wav,109818, a crab challenged me but a quick stab vanquished him
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/FETB0/SA2_rif.wav,86676, don't ask me to carry an oily rag like that
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/FETB0/SI1778_rif.wav,112890, women didn't use white face powder nowadays he recalled
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/FETB0/SX68_rif.wav,85856, upgrade your status to reflect your wealth
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/FJSP0/SX174_rif.wav,122310, the haunted house was a hit due to outstanding audiovisual effects
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/FJSP0/SI1434_rif.wav,140332, conceivably the submarine defense problem can be solved by sufficient forces
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/FJSP0/SX354_rif.wav,87700, a lawyer was appointed to execute her will
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/FJSP0/SX444_rif.wav,92410, the toddler found a clamshell near the camp site
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/FJSP0/SI804_rif.wav,80122, this is particularly true in site selection
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/FJSP0/SI1763_rif.wav,39572, that's your headache
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/FJSP0/SA1_rif.wav,114324, she had your dark suit in greasy wash water all year
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/FJSP0/SX264_rif.wav,92410, we saw eight tiny icicles below our roof
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/FJSP0/SX84_rif.wav,110842, cooperation along with understanding alleviate dispute
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/FJSP0/SA2_rif.wav,85856, don't ask me to carry an oily rag like that
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/FCJF0/SX397_rif.wav,78484, tim takes sheila to see movies twice a week
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/FCJF0/SI648_rif.wav,115756, a sailboat may have a bone in her teeth one minute and lie becalmed the next
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/FCJF0/SX127_rif.wav,49402, the emperor had a mean temper
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/FCJF0/SX37_rif.wav,72544, critical equipment needs proper maintenance
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/FCJF0/SI1657_rif.wav,90976, or borrow some money from someone and go home by bus
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/FCJF0/SA1_rif.wav,93638, she had your dark suit in greasy wash water all year
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/FCJF0/SX307_rif.wav,46330, the meeting is now adjourned
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/FCJF0/SA2_rif.wav,69062, don't ask me to carry an oily rag like that
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/FCJF0/SI1027_rif.wav,98964, even then if she took one step forward he could catch her
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/FCJF0/SX217_rif.wav,55546, how permanent are their records
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/FDAW0/SI1271_rif.wav,155692, this has been attributed to helium film flow in the vapor pressure thermometer
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/FDAW0/SI2036_rif.wav,153440, as his feet slowed he felt ashamed of the panic and resolved to make a stand
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/FDAW0/SX326_rif.wav,92000, steve collects rare and novel coins
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/FDAW0/SX236_rif.wav,80326, clear pronunciation is appreciated
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/FDAW0/SA1_rif.wav,107156, she had your dark suit in greasy wash water all year
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/FDAW0/SI1406_rif.wav,81350, receiving no answer they set the fire
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/FDAW0/SX56_rif.wav,96916, academic aptitude guarantees your diploma
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/FDAW0/SX146_rif.wav,84218, cyclical programs will never compile
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/FDAW0/SX416_rif.wav,83604, a huge power outage rarely occurs
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/FDAW0/SA2_rif.wav,85652, don't ask me to carry an oily rag like that
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/MTPF0/SX425_rif.wav,53702, movies never have enough villains
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/MTPF0/SI1235_rif.wav,105312, we often say of a person that he looks young for his age or old for his age
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/MTPF0/SX65_rif.wav,61894, challenge each general's intelligence
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/MTPF0/SX245_rif.wav,108384, does hindu ideology honor cows
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/MTPF0/SX335_rif.wav,123540, gus saw pine trees and redwoods on his walk through sequoia national forest
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/MTPF0/SI605_rif.wav,110432, we would lose our export markets and deny ourselves the imports we need
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/MTPF0/SX155_rif.wav,79712, the water contained too much chlorine and stung his eyes
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/MTPF0/SI1865_rif.wav,75002, now there's nothin left of me
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/MTPF0/SA1_rif.wav,96916, she had your dark suit in greasy wash water all year
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/MTPF0/SA2_rif.wav,64762, don't ask me to carry an oily rag like that
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/MGRL0/SX327_rif.wav,175558, al received a joint appointment in the biology and the engineering departments
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/MGRL0/SX237_rif.wav,40390, the courier was a dwarf
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/MGRL0/SI2127_rif.wav,88314, the guttural language from the ghetto stopped
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/MGRL0/SI1497_rif.wav,76436, from childhood he had known all about knives
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/MGRL0/SA1_rif.wav,81964, she had your dark suit in greasy wash water all year
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/MGRL0/SI867_rif.wav,123334, a complete plan we have made limited application of the parallel ladder plan
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/MGRL0/SX417_rif.wav,94868, valley lodge yearly celebrates the first calf born
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/MGRL0/SA2_rif.wav,91590, don't ask me to carry an oily rag like that
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/MGRL0/SX147_rif.wav,80326, correct execution of my instructions is crucial
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/MGRL0/SX57_rif.wav,64556, the prowler wore a ski mask for disguise
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/MTJS0/SX202_rif.wav,69882, how much allowance do you get
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/MTJS0/SI1192_rif.wav,75616, so of course he stayed put
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/MTJS0/SI562_rif.wav,156102, family loyalties and cooperative work have been unbroken for generations
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/MTJS0/SX22_rif.wav,68652, when all else fails use force
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/MTJS0/SX292_rif.wav,120262, these exclusive documents must be locked up at all times
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/MTJS0/SA1_rif.wav,119444, she had your dark suit in greasy wash water all year
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/MTJS0/SX112_rif.wav,107360, tugboats are capable of hauling huge loads
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/MTJS0/SX382_rif.wav,130092, george is paranoid about a future gas shortage
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/MTJS0/SA2_rif.wav,135008, don't ask me to carry an oily rag like that
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/MTJS0/SI1822_rif.wav,186004, but to the infuriation of scientists for no known reason not all of them did
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/MMRP0/SX234_rif.wav,111456, the paper boy bought two apples and three ices
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/MMRP0/SI717_rif.wav,79712, now here is truly a marvel
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/MMRP0/SI2034_rif.wav,50220, make it come off all right
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/MMRP0/SX324_rif.wav,147910, the local drugstore was charged with illegally dispensing tranquilizers
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/MMRP0/SI774_rif.wav,112276, place work on a flat surface and smooth out
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/MMRP0/SX414_rif.wav,109612, irish youngsters eat fresh kippers for breakfast
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/MMRP0/SX54_rif.wav,123948, the eastern coast is a place for pure pleasure and excitement
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/MMRP0/SX144_rif.wav,101420, the willowy woman wore a muskrat coat
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/MMRP0/SA1_rif.wav,124154, she had your dark suit in greasy wash water all year
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/MMRP0/SA2_rif.wav,120672, don't ask me to carry an oily rag like that
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/FSJK1/SX395_rif.wav,86470, i took her word for it but is she really going with you
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/FSJK1/SI1025_rif.wav,99988, nice country to meet a lion in face to face
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/FSJK1/SX215_rif.wav,96096, the sermon emphasized the need for affirmative action
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/FSJK1/SI696_rif.wav,113094, some have walked through pain and sorrow to bring you their message of hope
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/FSJK1/SA1_rif.wav,104492, she had your dark suit in greasy wash water all year
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/FSJK1/SX305_rif.wav,79302, cottage cheese with chives is delicious
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/FSJK1/SX125_rif.wav,72544, westchester is a county in new york
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/FSJK1/SA2_rif.wav,92410, don't ask me to carry an oily rag like that
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/FSJK1/SI2285_rif.wav,63738, the girl nodded understandingly
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/FSJK1/SX35_rif.wav,75002, help celebrate your brother's success
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/MDPK0/SI1683_rif.wav,62100, have they inherited some money or something
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/MDPK0/SX153_rif.wav,94048, scholastic aptitude is judged by standardized tests
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/MDPK0/SI1053_rif.wav,115756, whatever their faults they are not hypocrites
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/MDPK0/SX63_rif.wav,76026, continental drift is a geological theory
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/MDPK0/SX423_rif.wav,100602, smash lightbulbs and their cash value will diminish to nothing
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/MDPK0/SA1_rif.wav,92204, she had your dark suit in greasy wash water all year
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/MDPK0/SX333_rif.wav,111456, an adult male baboon's teeth are not suitable for eating shellfish
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/MDPK0/SX243_rif.wav,86470, they all agree that the essay is barely intelligible
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/MDPK0/SA2_rif.wav,94458, don't ask me to carry an oily rag like that
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/MDPK0/SI552_rif.wav,53088, we think differently
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/MKLW0/SX311_rif.wav,147910, my desires are simple give me one informative paragraph on the subject
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/MKLW0/SI1844_rif.wav,49196, hello anyone at home
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/MKLW0/SX131_rif.wav,82170, we plan to build a new beverage plant
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/MKLW0/SX41_rif.wav,111046, etiquette mandates compliance with existing regulations
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/MKLW0/SI1571_rif.wav,164704, ice baths electric shocks lashings wild dogs testicle crushers
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/MKLW0/SX401_rif.wav,95686, the taxicab broke down and caused a traffic jam
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR1/MKLW0/SI2201_rif.wav,60870, just let me die in peace
